State,County,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage
OK,Jackson,0.26087333593512857,0.25302458696500585,0.007848748970122717,0.5850136594250033,0.44707514851914487,0.13793851090585837,0.15411300463986818,0.15411300463986818,0.0
OK,Kay,0.2655280585569885,0.2557453235738352,0.009782734983153248,0.5411641686998955,0.44184965725572206,0.09931451144417335,0.19330777274311606,0.19288950853956083,0.00041826420355524574
OK,Le Flore,0.26585737892462186,0.23842210075844245,0.0274352781661794,0.5583449853819753,0.40938943265115885,0.14895555273081648,0.17579763569340282,0.17533155374772255,0.0004660819456802678
OK,Lincoln,0.2502392630697452,0.2279279818160067,0.022311281253738484,0.5597260437851418,0.4235255413326953,0.13620050245244647,0.19003469314511306,0.19003469314511306,0.0
OK,Logan,0.23803763707390588,0.227448491939162,0.010589145134743898,0.6028673977274981,0.49578615479188565,0.10708124293561244,0.15909496519859603,0.15909496519859603,0.0
OK,McClain,0.27932458305460084,0.2688288620793061,0.010495720975294687,0.5625706442757953,0.48979262300754306,0.07277802126825217,0.15810477266960393,0.15741274711079328,0.0006920255588106387
OK,McCurtain,0.26963504602728994,0.24381406280603252,0.025820983221257428,0.5539596526735,0.42400600639811975,0.1299536462753803,0.17640530129921003,0.1758830058105373,0.0005222954886727165
OK,McIntosh,0.21152734723900593,0.16560710345189933,0.0459202437871066,0.5456312720012609,0.36420953081490043,0.18142174118636054,0.2428413807597331,0.2428413807597331,0.0
OK,Mayes,0.253028159958853,0.22777420599202777,0.025253953966825254,0.5621962196219622,0.4297801208692298,0.13241609875273241,0.18477562041918477,0.18436415070078435,0.00041146971840041145
OK,Muskogee,0.2671937256878278,0.23638912074586202,0.03080460494196576,0.5623572767217349,0.4363198261335181,0.12603745058821678,0.17044899759043736,0.168244169015859,0.0022048285745783266
OK,Oklahoma,0.2686695104301001,0.2521576228376079,0.01651188759249226,0.5887238929544362,0.4716106943819139,0.11711319857252232,0.14260659661546365,0.14078282346537246,0.0018237731500911887
OK,Okmulgee,0.23927392739273928,0.2253025302530253,0.013971397139713971,0.5744224422442245,0.4383938393839384,0.13602860286028604,0.1863036303630363,0.18377337733773377,0.00253025302530253
OK,Osage,0.23998176430362433,0.22550718030544792,0.01447458399817643,0.548415773877365,0.4729655801230909,0.07545019375427399,0.2116024618190107,0.21098700706633233,0.0006154547526783679
OK,Ottawa,0.26640424325316076,0.247923407946092,0.018480835307068753,0.5553257497414684,0.40771257964439406,0.14761317009707442,0.1782700070053708,0.1735664009073623,0.004703606098008473
OK,Payne,0.23139248648581784,0.21205823777538627,0.019334248710431587,0.6338244207765862,0.5328236909488997,0.10100072982768644,0.13478309273759603,0.13478309273759603,0.0
OK,Pittsburg,0.24337263308324403,0.21914969632011433,0.02422293676312969,0.5557937358580446,0.4055019649874955,0.150291770870549,0.20083363105871144,0.2,0.0008336310587114446
OK,Pontotoc,0.2622877215223305,0.22599899638169188,0.03628872514063862,0.5794046958772416,0.4496474130417558,0.12975728283548582,0.15830758260042785,0.15688138816258618,0.0014261944378416924
OK,Pottawatomie,0.25109958272245403,0.2264012631104094,0.02469831961204466,0.5804105108830495,0.46642043532198035,0.11399007556106913,0.16848990639449646,0.16674185181008233,0.0017480545844141197
OK,Rogers,0.24611785837362546,0.2241355903883708,0.02198226798525465,0.5873286061884523,0.47764700968055224,0.10968159650790005,0.16655353543792228,0.16511241763176307,0.001441117806159212
OK,Seminole,0.27350833261376395,0.23223383127536482,0.0412745013383991,0.5456782661255505,0.4115361367757534,0.13414212934979708,0.1808134012606856,0.179086434677489,0.001726966583196615
OK,Sequoyah,0.2477995764982014,0.2350945225399903,0.012705053958211088,0.5682067505166212,0.42317014057198254,0.14503660994463863,0.18399367298517744,0.1820292369313978,0.001964436053779626
OK,Stephens,0.24591122862022977,0.23018788460188586,0.015723344018343903,0.548000655139334,0.41603687498537634,0.13196378015395774,0.20608811624043613,0.20547977257305974,0.0006083436673764009
OK,Texas,0.2970356926799758,0.2970356926799758,0.0,0.5869126840088728,0.4819015930631176,0.1050110909457552,0.11605162331115144,0.11504335551522485,0.001008267795926598
OK,Tulsa,0.2654689841757985,0.24587775733229925,0.01959122684349926,0.5861677104840388,0.4636360778019497,0.12253163268208911,0.14836330534016268,0.1472793123531781,0.001083992986984598
OK,Wagoner,0.2509792681761727,0.23301805674978504,0.017961211426387694,0.582079392376039,0.4887742428585077,0.09330514951753129,0.1669413394477883,0.1660337250406038,0.0009076144071844845
OK,Washington,0.2492704419309924,0.2369299433519617,0.01234049857903069,0.5516412672375975,0.4536992885616739,0.09794197867592364,0.1990882908314101,0.1990882908314101,0.0
OK,Woodward,0.272831871134762,0.22024066350256483,0.052591207632197136,0.5444172779136104,0.42279112133851093,0.12162615657509948,0.1827508509516276,0.1827508509516276,0.0
OR,Benton,0.18840262125386092,0.18476083145504632,0.003641789798814592,0.6338905584773353,0.5859316303531179,0.04795892812421738,0.17770682026880374,0.17770682026880374,0.0
OR,Clackamas,0.22102001192968615,0.21671391804638318,0.004306093883302955,0.5894072942188551,0.551964239458744,0.03744305476011112,0.18957269385145878,0.1880351426690653,0.0015375511823934943
OR,Clatsop,0.1753993532543947,0.16450679569160445,0.010892557562790246,0.5758710398988548,0.48994626662452284,0.08592477327433198,0.24872960684675047,0.24872960684675047,0.0
OR,Columbia,0.22072540820767034,0.20165364312337994,0.01907176508429039,0.5765046449586589,0.5233761565095643,0.05312848844909466,0.20276994683367075,0.20276994683367075,0.0
OR,Coos,0.1911017936175169,0.18284028263063903,0.008261510986877864,0.5397468747573569,0.48410590884385435,0.0556409659135026,0.26915133162512617,0.26915133162512617,0.0
OR,Crook,0.25531666277167564,0.2280517254810314,0.02726493729064423,0.5251616421282231,0.4453532756874659,0.07980836644075719,0.21952169510010128,0.21952169510010128,0.0
OR,Curry,0.12156486807267415,0.12156486807267415,0.0,0.500593444718342,0.46681274536656625,0.03378069935177577,0.37784168720898387,0.37784168720898387,0.0
OR,Deschutes,0.199993147902524,0.18440462614466735,0.015588521757856664,0.5932888599578107,0.5304844922351053,0.06280436772270541,0.20671799213966532,0.20459384192211122,0.002124150217554095
OR,Douglas,0.2026990553306343,0.19364822312190733,0.009050832208726945,0.5345479082321187,0.4898515519568151,0.04469635627530364,0.26275303643724696,0.2595501574448943,0.0032028789923526767
OR,Hood River,0.20470696430064375,0.2020316027088036,0.002675361591840147,0.5564752111027506,0.4674776356491932,0.0889975754535574,0.23881782459660564,0.23881782459660564,0.0
OR,Jackson,0.21605423594793852,0.204624791650755,0.011429444297183523,0.5565159962800393,0.5057708809747375,0.05074511530530184,0.22742976777202212,0.22732194282582227,0.00010782494619984455
OR,Jefferson,0.2776283669162977,0.24266622532996815,0.0349621415863296,0.5053581033555381,0.43597169928420704,0.06938640407133104,0.21701352972816418,0.20869709131532127,0.008316438412842898
OR,Josephine,0.20577403281529708,0.19197746941381708,0.013796563401479995,0.5240983774785355,0.4573275714627778,0.06677080601575773,0.2701275897061674,0.2701275897061674,0.0
OR,Klamath,0.2376423367217835,0.22356499861844306,0.01407733810334046,0.5451187411834854,0.4727542428340823,0.07236449834940302,0.21723892209473117,0.2160900484272065,0.0011488736675246863
OR,Lane,0.1953042712738363,0.1911226045809687,0.004181666692867586,0.600629870095843,0.5483878574460392,0.05224201264980376,0.20406585863032076,0.20255668568853397,0.0015091729417867979
OR,Lincoln,0.16671285482402312,0.16233817649154755,0.004374678332475553,0.5304643889306782,0.450591868244982,0.07987252068569618,0.3028227562452987,0.30072449423967695,0.0020982620056217587
OR,Linn,0.2350070869252039,0.22681258761840586,0.008194499306798027,0.5743507524533153,0.5216828930145379,0.052667859438777484,0.19064216062148073,0.18870584225976098,0.0019363183617197605
OR,Malheur,0.29060900075185275,0.28838924492499374,0.0022197558268590455,0.5435895599871111,0.455515377179478,0.0880741828076331,0.16580143926103613,0.16304464573413052,0.0027567935269055886
OR,Marion,0.25735901407581363,0.2498728797368831,0.0074861343389305435,0.5795155615776433,0.5090659526377822,0.07044960893986109,0.16312542434654306,0.16200852954921538,0.0011168947973276822
OR,Multnomah,0.19201789881709552,0.18626613848295756,0.005751760334137962,0.66613622932922,0.614193852101884,0.05194237722733601,0.14184587185368444,0.1407666342811927,0.0010792375724917116
OR,Polk,0.24941740686953293,0.2457586094318169,0.00365879743771601,0.5649633557364315,0.5374491990048071,0.027514156731624394,0.1856192373940356,0.1856192373940356,0.0
OR,Tillamook,0.19673693858845095,0.19637030247479376,0.00036663611365719525,0.5272593950504124,0.492025664527956,0.035233730522456465,0.27600366636113655,0.27600366636113655,0.0
OR,Umatilla,0.28428756374012526,0.2694655076752358,0.014822056064889429,0.5416655658009458,0.4943723744352559,0.04729319136568998,0.17404687045892892,0.17100848106951305,0.0030383893894158367
OR,Union,0.23965292175382016,0.2324349228288413,0.007217998924978883,0.5496045458035783,0.4935882669123858,0.056016278891192504,0.21074253244260155,0.2093219688243876,0.0014205636182139292
OR,Wasco,0.23395969601875308,0.2327120117962872,0.0012476842224658777,0.5676207039963703,0.5158607130704375,0.051759990925932926,0.19841959998487654,0.19841959998487654,0.0
OR,Washington,0.23172004025836357,0.22486741031880136,0.006852629939562215,0.6255319077674861,0.5841398124067434,0.04139209536074274,0.14274805197415025,0.14208321959731587,0.0006648323768343596
OR,Yamhill,0.23997768616920692,0.23688589690253772,0.003091789266669188,0.5737396467607125,0.5324212397413108,0.04131840701940169,0.18628266707008057,0.18438220944744904,0.0019004576226315192
PA,Adams,0.21018212161493455,0.19911122323239183,0.011070898382542717,0.5726400357063156,0.5197209473816986,0.05291908832461698,0.2171778426787499,0.21708081464735163,9.702803139827097e-05
PA,Allegheny,0.20310435392571083,0.19922676628439992,0.0038775876413109085,0.6033498637868877,0.5705828616172656,0.03276700216962203,0.19354578228740152,0.1927676546875255,0.0007781275998760216
PA,Armstrong,0.19653608630376573,0.19333219830054638,0.0032038880032193655,0.5721648686715473,0.5476172050333545,0.024547663638192822,0.23129904502468696,0.23129904502468696,0.0
PA,Beaver,0.2070959295982933,0.2036170573832093,0.003478872215084002,0.5727775218793183,0.5359584474775146,0.03681907440180368,0.22012654852238842,0.22012654852238842,0.0
PA,Bedford,0.20681518642914842,0.1910420475319927,0.015773138897155734,0.5592024148633137,0.49404787211428086,0.06515454274903278,0.23398239870753795,0.23362101951447642,0.0003613791930615195
PA,Berks,0.23864384618278964,0.22733002219964632,0.011313823983143319,0.5872535462994318,0.5361920081273281,0.051061538172103696,0.17410260751777853,0.17227536968055085,0.001827237837227678
PA,Blair,0.22569264899668062,0.20742773264832948,0.018264916348351153,0.566854597921636,0.5211422661840504,0.045712331737585696,0.20745275308168337,0.2067605210922253,0.0006922319894580574
PA,Bradford,0.23586418815107466,0.21725843758969424,0.018605750561380405,0.5442097621097773,0.4914146786202705,0.05279508348950683,0.21992604973914806,0.21992604973914806,0.0
PA,Bucks,0.2158439204287969,0.2134967887112653,0.002347131717531605,0.5893769631053396,0.5601956463988249,0.029181316706514776,0.19477911646586346,0.1942259309611989,0.0005531855046645727
PA,Butler,0.21189345511476826,0.2089130694851163,0.0029803856296519763,0.5902984026589408,0.5587312815658207,0.03156712109312015,0.19780814222629084,0.19779773948412802,1.0402742162834123e-05
PA,Cambria,0.2099364063795013,0.20343761860868623,0.006498787770815098,0.5555882603542962,0.5242716942548857,0.03131656609941054,0.23447533326620243,0.23447533326620243,0.0
PA,Carbon,0.21620825451952,0.21620825451952,0.0,0.5727154330366833,0.5398461967812955,0.03286923625538776,0.2110763124437967,0.2110763124437967,0.0
PA,Centre,0.19011644344504278,0.17313976500910638,0.01697667843593638,0.653713894970774,0.6173869591231566,0.03632693584761754,0.15616966158418316,0.1549072594696596,0.0012624021145235418
PA,Chester,0.2386974693186944,0.22765650413732047,0.011040965181373916,0.5927757387002768,0.5568191389207592,0.035956599779517595,0.16852679198102877,0.16787545177368549,0.0006513402073432994
PA,Clarion,0.22018373485813392,0.20801604292566597,0.012167691932467955,0.5737784883878486,0.5363811278827132,0.03739736050513536,0.2060377767540175,0.2060377767540175,0.0
PA,Clearfield,0.21215855962061436,0.200088416145324,0.012070143475290366,0.5636797192117566,0.5131083633635645,0.05057135584819216,0.22416172116762897,0.22374643321231932,0.00041528795530965747
PA,Clinton,0.20966217493451433,0.1674272906483757,0.04223488428613864,0.5994707137263374,0.5335259647322513,0.06594474899408603,0.19086711133914827,0.1854392265939348,0.00542788474521347
PA,Columbia,0.21194350247332233,0.20864573935226954,0.0032977631210527954,0.5872196123572784,0.5636063839716268,0.02361322838565162,0.20083688516939924,0.20001244438913604,0.0008244407802631988
PA,Crawford,0.2128691647169788,0.1931354655364602,0.01973369918051864,0.5679777551845364,0.5143133628134302,0.05366439237110624,0.21915308009848475,0.21719318446292735,0.0019598956355574067
PA,Cumberland,0.23125511118034192,0.2227423186261147,0.00851279255422719,0.5798045095213988,0.5433895400911251,0.036414969430273766,0.18894037929825927,0.18735932084582732,0.0015810584524319482
PA,Dauphin,0.24136068923893592,0.23475701221556716,0.006603677023368758,0.5837001062376689,0.5388685158844727,0.04483159035319613,0.17493920452339523,0.17393682917618158,0.0010023753472136437
PA,Delaware,0.24038902247262317,0.23665181184202175,0.0037372106306014087,0.5927938822567111,0.5538158330806603,0.03897804917605083,0.1668170952706657,0.1661278267062482,0.000689268564417524
PA,Elk,0.21090132983089804,0.20916105729765228,0.0017402725332457724,0.5619438515843047,0.5379740600886554,0.023969791495649317,0.22715481858479725,0.22715481858479725,0.0
PA,Erie,0.2275966091339545,0.2185848480219948,0.009011761111959676,0.5836069955704903,0.554437146784787,0.029169848785703376,0.18879639529555522,0.18851764166793952,0.00027875362761570183
PA,Fayette,0.20616315571742605,0.19580470632133096,0.0103584493960951,0.5746140930070327,0.5279483456493701,0.046665747357662574,0.21922275127554125,0.21922275127554125,0.0
PA,Franklin,0.23126750022580936,0.18822178350688396,0.0430457167189254,0.5708073652563259,0.5063549207086543,0.06445244454767159,0.19792513451786475,0.19371862862746617,0.004206505890398586
PA,Greene,0.2173202614379085,0.21359840232389252,0.003721859114015977,0.576797385620915,0.5117102396514162,0.06508714596949891,0.20588235294117646,0.20358266763495522,0.0022996853062212537
PA,Huntingdon,0.20873458565747016,0.1984541884489357,0.01028039720853448,0.5665224242727432,0.5144700968008205,0.05205232747192276,0.22474299006978662,0.2238175041896996,0.0009254858800870456
PA,Indiana,0.21386000196213087,0.1959800843716276,0.017879917590503287,0.5822500735799078,0.5314554105758854,0.05079466300402237,0.20388992445796134,0.2025041695281075,0.0013857549298538212
PA,Jefferson,0.23268132724896237,0.19995872411658144,0.03272260313238093,0.5536242518746131,0.4897612878075627,0.06386296406705037,0.2136944208764246,0.2136944208764246,0.0
PA,Juniata,0.23518703133804342,0.1827835811191539,0.052403450218889515,0.5645182263447618,0.4777426206059555,0.0867756057388063,0.20029474231719474,0.19908109748168695,0.0012136448355077804
PA,Lackawanna,0.22001910795050758,0.2139007986746801,0.006118309275827501,0.5828819119245848,0.5441436014250954,0.03873831049948936,0.19709898012490765,0.19655774507358442,0.000541235051323202
PA,Lancaster,0.24873313277644724,0.21303266838016238,0.03570046439628483,0.5668683188270343,0.4977400841170629,0.06912823470997137,0.18439854839651848,0.18022007710730767,0.004178471289210818
