State,County,Income in the past 12 months below poverty level:,Income in the past 12 months below poverty level Under 18 years,Income in the past 12 months below poverty level 18 to 64 years,Income in the past 12 months below poverty level 65 years and over,Income in the past 12 months at or above poverty level:,Income in the past 12 months at or above poverty level Under 18 years,Income in the past 12 months at or above poverty level 18 to 64 years,Income in the past 12 months at or above poverty level 65 years and over
CO,Logan,0.16861025443330763,0.05233230531996916,0.07512528912875867,0.0411526599845798,0.8313897455666923,0.1664899768696993,0.5103122590593677,0.1545875096376253
CO,Mesa,0.09706878582595102,0.024928348097967692,0.060317873892652425,0.011822563835330901,0.902931214174049,0.1878843147472642,0.5184080250130276,0.19663887441375716
CO,Montezuma,0.14088450769053737,0.031107360668942503,0.09029189520923632,0.01948525181235856,0.8591154923094626,0.17847416669863067,0.45310881822714894,0.22753250738368302
CO,Montrose,0.1395424989474669,0.05718763156663704,0.07250783552416148,0.009847031856668381,0.860457501052533,0.15313187070215653,0.4690087477195116,0.23831688263086495
CO,Morgan,0.1489853044086774,0.06473058082575227,0.079111266620014,0.005143456962911127,0.8510146955913226,0.18376487053883836,0.5077326801959412,0.15951714485654303
CO,Otero,0.20386429332116232,0.09113038186520615,0.08164714235001774,0.031086769105938435,0.7961357066788377,0.17942086312693342,0.4406410061362138,0.17607383741569044
CO,Pueblo,0.162935383427068,0.03941079919862898,0.10167998262086944,0.021844601607569576,0.837064616572932,0.18493687996331074,0.48209587487025996,0.17003186173936133
CO,Routt,0.0418039607255783,0.008154435014145449,0.025561657513729404,0.008087868197703445,0.9581960392744217,0.1767348976535197,0.6216674987518722,0.15979364286902978
CO,Summit,0.018994919587095104,0.0030094165614988834,0.01278193055690386,0.00320357246869236,0.9810050804129049,0.1618936672814937,0.6584473999288095,0.16066401320260168
CO,Teller,0.058434221146085555,0.02344632768361582,0.028934624697336563,0.006053268765133172,0.9415657788539145,0.1453591606133979,0.5937046004842615,0.20250201775625504
CO,Weld,0.09940540993216648,0.03229569191381435,0.05723976216397287,0.00986995585437927,0.9005945900678335,0.22672185866223216,0.5582716211851125,0.11560111022048883
CT,Fairfield,0.08873038274751115,0.024619036476999256,0.04905067479219449,0.015060671478317397,0.9112696172524889,0.19709734011072372,0.5650118103191804,0.14916046682258477
CT,Hartford,0.10307664890651703,0.0281127480099798,0.05863019895632465,0.016333701940212574,0.896923351093483,0.1825358020855229,0.5553732830078322,0.15901426600012794
CT,Litchfield,0.09250464024456818,0.018118790260945518,0.05514248280379954,0.019243367179823126,0.9074953597554318,0.1575936237580522,0.5452069003166284,0.20469483568075117
CT,Middlesex,0.05662216889155542,0.011511924403779811,0.035679466026698664,0.009430778461076946,0.9433778311084445,0.15687965601719914,0.5792960351982401,0.20720213989300534
CT,New Haven,0.11798054187868962,0.029923163957910434,0.07310236720961269,0.014955010711166495,0.8820194581213103,0.17239900260102728,0.5433661856896904,0.16625426983059272
CT,New London,0.08611128322696573,0.02212807484974286,0.04807066732759155,0.01591254104963133,0.9138887167730343,0.17657150381064501,0.5601570729289299,0.1771601400334593
CT,Tolland,0.1424260712130356,0.025221896757289843,0.09708995098399988,0.020114223471745882,0.8575739287869644,0.14982262978936367,0.5437022535584438,0.16404904543915685
CT,Windham,0.12302599882229082,0.040666654770614374,0.07291982655555754,0.009439517496118913,0.8769740011777092,0.15997216323762958,0.5503649114041506,0.16663692653592904
DE,Kent,0.1234847386557527,0.042338102619576004,0.07081442160787768,0.010332214428299005,0.8765152613442473,0.19052982569615595,0.517396928772959,0.16858850687513244
DE,New Castle,0.11274812638798583,0.032724495732253146,0.06670256893325241,0.013321061722480283,0.8872518736120142,0.18298268586177147,0.5502160439904829,0.15405314375975981
DE,Sussex,0.11758465029780192,0.03595333480800583,0.06334537649208183,0.018285938997714257,0.882415349702198,0.14394032491950745,0.458152071505231,0.28032295327745965
,District of Columbia,0.16471918819246076,0.045895549897959347,0.10073710844545257,0.01808652984904885,0.8352808118075392,0.1464020668527085,0.5756002829843873,0.1132784619704435
FL,Alachua,0.19234920885659373,0.023375118944189317,0.16092161530910445,0.008052474603299973,0.8076507911434062,0.16223799368890593,0.4993324081073864,0.14608038934711393
FL,Baker,0.21890209846006542,0.08701029282693688,0.11916540333519508,0.012726402297933455,0.7810979015399345,0.16711880635123275,0.46987951807228917,0.14409957711641266
FL,Bay,0.1358278966338673,0.053165545376872195,0.06908804906892396,0.013574302188071137,0.8641721033661327,0.15545093956351744,0.5438264933712817,0.1648946704313335
FL,Bradford,0.20133628393905864,0.04847221040088518,0.1202655545152779,0.03259851902289557,0.7986637160609413,0.15609839135245554,0.47127415099157377,0.17129117371691208
FL,Brevard,0.11084518532351756,0.031326276198058466,0.06135514034001369,0.018163768785445396,0.8891548146764824,0.14972331705015676,0.5158932976872648,0.22353819993906096
FL,Broward,0.1260569086565354,0.0335879219401011,0.06569117931506778,0.026777807401366517,0.8739430913434646,0.17402307503306516,0.5516145727145837,0.14830544359581577
FL,Charlotte,0.10845465403212652,0.023460888872519875,0.0523305675546272,0.03266319760497945,0.8915453459678735,0.09775282672405175,0.413461993780944,0.3803305254628777
FL,Citrus,0.1610512693394799,0.03669269944693755,0.09143879935873085,0.032919770533811496,0.8389487306605201,0.10842341791304236,0.39534629177746156,0.3351790209700162
FL,Clay,0.07138621539022943,0.02286183460292843,0.04156365460931442,0.006960726177986589,0.9286137846097705,0.20111298636135566,0.5626054828262556,0.16489531542215938
FL,Collier,0.10681963700035281,0.031776189418390416,0.05669223431640293,0.01835121326555946,0.8931803629996472,0.13230278717871657,0.4474329992551843,0.3134445765657463
FL,Columbia,0.14536602059546402,0.037348722894564916,0.08963071275238776,0.01838658494851134,0.854633979404536,0.19029026537659832,0.48754005537753164,0.176803658650406
FL,DeSoto,0.3396347226880507,0.13498185809677715,0.17568680062200812,0.02896606396926548,0.6603652773119493,0.10132024270512546,0.35759368234899536,0.20145135225782845
FL,Duval,0.14981166632995976,0.04671577459848984,0.0852911044772446,0.01780478725422533,0.8501883336700402,0.17843346176052244,0.5396977431750195,0.13205712873449824
FL,Escambia,0.19004624749657426,0.0655008169073469,0.09840439548856329,0.026141035100664067,0.8099537525034257,0.1544811320754717,0.5006390323600717,0.15483358806788236
FL,Flagler,0.11450959514877264,0.04106740311270453,0.05582405150685843,0.01761814052920968,0.8854904048512273,0.12247851801325936,0.4688937504679039,0.2941181363700641
FL,Gadsden,0.3112847137189597,0.12631630503991773,0.17534407601508548,0.009624332663956507,0.6887152862810403,0.10243914385071264,0.3973649409805554,0.18891120144977225
FL,Gilchrist,0.12942456001581965,0.035297607277041725,0.08542614198141191,0.008700810757366027,0.8705754399841803,0.19052798101641288,0.5093929207039747,0.17065453826379276
FL,Hardee,0.21836743338840175,0.041555470834921844,0.159656034227136,0.01715592832634388,0.7816325666115983,0.1818952005761003,0.45643241411445756,0.14330495192104037
FL,Hendry,0.25177429908894144,0.06523380480193286,0.16582775456787638,0.02071273971913223,0.7482257009110586,0.19049177027231087,0.4379372829314944,0.11979664770725323
FL,Hernando,0.11460799190692969,0.02703085483055134,0.0662569549822964,0.021320182094081944,0.8853920080930703,0.15590794132524027,0.48137076378351035,0.2481133029843197
FL,Highlands,0.13375459221160912,0.015860886602987997,0.083791329904482,0.03410237570413911,0.8662454077883909,0.1516629928973794,0.3889493019838354,0.3256331129071761
FL,Hillsborough,0.14338797754144342,0.043207921635492925,0.08129857336093137,0.01888148254501913,0.8566120224585566,0.17685872858959412,0.550101363025269,0.12965193084369347
FL,Indian River,0.12114641913408768,0.03189425250540502,0.06418271747901126,0.025069449149671387,0.8788535808659124,0.12115257870390332,0.4369167657330812,0.3207842364289278
FL,Jackson,0.20331908219282047,0.05302436186091224,0.11824230311922893,0.0320524172126793,0.7966809178071795,0.16840800425004426,0.4339598775582484,0.19431303599888688
FL,Lake,0.09191927738336064,0.024493176113448555,0.052022039499829496,0.015404061770082585,0.9080807226166394,0.16803452068702937,0.4882020988290554,0.25184410310055455
FL,Lee,0.12353496618040968,0.03092260356245865,0.06398422394799555,0.028628138669955484,0.8764650338195903,0.14159263612947154,0.4716358661091091,0.2632365315810096
FL,Leon,0.15658271506201754,0.023321741489992217,0.11879378182103813,0.01446719175098721,0.8434172849379824,0.16866132061324898,0.538688669746717,0.13606729457801645
FL,Levy,0.20618415339260004,0.08048997874625774,0.10386909523047741,0.021825079415864892,0.7938158466074,0.11534154535274356,0.4523847612953356,0.2260895399593208
FL,Manatee,0.09460186952478833,0.02471492193999902,0.051734938579748445,0.018152009005040864,0.9053981304752117,0.15086379875691283,0.49146723437576467,0.26306709734253414
FL,Marion,0.1276772113970734,0.03200114044651649,0.07015066037661134,0.02552541057394555,0.8723227886029267,0.15589006306774833,0.4526807092943751,0.2637520162408032
FL,Martin,0.1189755187570275,0.032377593785137486,0.05392645405294899,0.03267147091894102,0.8810244812429725,0.133976029847695,0.45926607380149237,0.2877823775937851
FL,Miami-Dade,0.1494031301225361,0.0348198482560621,0.07865326970065861,0.035930012165815386,0.8505968698774639,0.16752719255471862,0.5501989059507598,0.1328707713719855
FL,Monroe,0.09645775896022056,0.015729617959826702,0.05883221740842851,0.02189592359196534,0.9035422410397794,0.1349079361953525,0.5566290862544309,0.21200521858999608
FL,Nassau,0.11380870383640466,0.0366100172194355,0.05281339907378688,0.02438528754318228,0.8861912961635954,0.15425833431373598,0.5110856800607493,0.22084728178911003
FL,Okaloosa,0.09099811857783781,0.02981812919098847,0.047242992908485694,0.013936996478363646,0.9090018814221622,0.1965844951517198,0.5618505475420907,0.15056683872835158
FL,Okeechobee,0.24738364449119116,0.09077044438601105,0.12405995266894557,0.03255324743623455,0.7526163555088088,0.13428871943202736,0.4255061793321062,0.19282145674467527
FL,Orange,0.1502128750814399,0.044932553042781175,0.09005761670417511,0.015222705334483609,0.8497871249185601,0.17421564493571368,0.5618465503605623,0.11372492962228412
FL,Osceola,0.1372544122752031,0.0495383562635952,0.06738724879313315,0.02032880721847474,0.8627455877247969,0.19101836335620115,0.5583454248945474,0.1133817994740483
FL,Palm Beach,0.11411548324558775,0.029020642929473654,0.06004896075090288,0.025045879565211215,0.8858845167544123,0.15967103353994075,0.5061417399533391,0.22007174326113235
FL,Pasco,0.11484760356475592,0.0350097576700833,0.05827564811380598,0.021562197780866647,0.8851523964352441,0.16867077309170822,0.5180490899196162,0.19843253342391964
FL,Pinellas,0.12102221929636417,0.022332909319872498,0.06927204887693063,0.02941726109956105,0.8789777807036359,0.1350167871105571,0.5163698218506383,0.22759117174244048
FL,Polk,0.1571347441011426,0.051110810628084646,0.08358461226421472,0.022439321208843215,0.8428652558988574,0.17092015414779257,0.4942843621120952,0.17766073963896964
FL,Putnam,0.31030149037607746,0.101457590535907,0.17799816947392866,0.03084573036624182,0.6896985096239225,0.11160744778219472,0.37197929046623773,0.20611177137549008
FL,St. Johns,0.058206979709502164,0.01117086151458033,0.03572319547621688,0.011312922718704956,0.9417930202904978,0.20394445060427985,0.5436439738330192,0.1942045958531988
FL,St. Lucie,0.10362405744745426,0.031979750774226434,0.05237041467892071,0.019273891994307114,0.8963759425525457,0.1621617639692254,0.5075448403075101,0.22666933827581026
FL,Santa Rosa,0.07361999178741127,0.022046001162561262,0.04370803713796616,0.007865953486883856,0.9263800082125887,0.20252563767551743,0.5639542014857319,0.15990016905133936
FL,Sarasota,0.07975028556564617,0.014872032661924203,0.03937526153289377,0.025502991370828197,0.9202497144343539,0.12635459902059465,0.44900645774193915,0.34488865767182003
FL,Seminole,0.08998147692110026,0.019685857147445848,0.06004047239204685,0.010255147381607547,0.9100185230788997,0.18797391779179204,0.5702281657869096,0.15181643950019807
FL,Sumter,0.09260656949227165,0.019780807270783213,0.038437347673632404,0.03438841454785603,0.9073934305077284,0.05363460540591537,0.2706810069657374,0.5830778181360756
FL,Suwannee,0.21722681273790734,0.05226998421687865,0.1179556215764553,0.04700120694457339,0.7827731872620927,0.13731315569584998,0.47309906229690835,0.17236096926933434
FL,Taylor,0.12808900265826523,0.03982475140297332,0.07630205769420105,0.011962193561090873,0.8719109973417347,0.27202914246332577,0.4489514620458797,0.1509303928325293
FL,Volusia,0.13521079922428922,0.030976018391502606,0.0780102620825268,0.026224518750259804,0.8647892007757108,0.14528311094001617,0.49352881534215676,0.22597727449353786
FL,Wakulla,0.0068846815834767644,0.0,0.005450372920252439,0.001434308663224326,0.9931153184165232,0.18932874354561102,0.5986485625039842,0.20513801236692802
FL,Walton,0.1650027483414079,0.05334338928019021,0.08940418514873001,0.022255173912487696,0.8349972516585921,0.14993161103938438,0.5060271766224802,0.17903846399672754
FL,Washington,0.19831410825199644,0.07014196983141083,0.09760425909494233,0.0305678793256433,0.8016858917480035,0.16712511091393079,0.4686335403726708,0.16592724046140195
GA,Baldwin,0.2696511688719209,0.06644526959887036,0.1812928194132106,0.021913079859839965,0.730348831128079,0.13869567491239998,0.42563150462841903,0.1660216515872601
GA,Barrow,0.09404706430568499,0.025256290773532152,0.05968080149114632,0.009109972041006524,0.905952935694315,0.22311276794035415,0.5620689655172414,0.12077120223671947
GA,Bartow,0.11257203297104092,0.03807717557808739,0.063671675541615,0.010823181851338537,0.8874279670289591,0.19402399883288352,0.5609271281639798,0.1324768400320957
GA,Bibb,0.2466822482803625,0.10361773107732875,0.1216897394407932,0.021374777762240556,0.7533177517196374,0.14476917237659562,0.46744175206589555,0.1411068272771463
GA,Bryan,0.05277202570287983,0.0,0.036995922549793996,0.01577610315308584,0.9472279742971201,0.2824755032769037,0.5504344299041479,0.11431804111606857
GA,Bulloch,0.22103967665692348,0.060906535390123494,0.1545669412472204,0.005566200019579598,0.7789603233430765,0.1463155392081451,0.5109296113449785,0.12171517278995286
GA,Burke,0.1587097842739431,0.03656163305867252,0.10123804397333444,0.020910107241936152,0.8412902157260569,0.20500186327688294,0.5451120036437415,0.09117634880543249
GA,Butts,0.032208010065003144,0.01723631788634934,0.014971692178653805,0.0,0.9677919899349968,0.22805619626756132,0.5490459215768505,0.19068987209058502
GA,Camden,0.12753132665284936,0.046928181628035213,0.06428856648475975,0.016314578540054383,0.8724686733471506,0.18862543020668937,0.5466524690536404,0.13719077408682093
GA,Carroll,0.17656913779692454,0.04688394833790634,0.11715431101537725,0.012530878443640963,0.8234308622030755,0.18136437845646247,0.5114581463531382,0.13060833739347472
GA,Catoosa,0.11047209664270362,0.05487289705773364,0.047743274290372784,0.007855925294597199,0.8895279033572964,0.16841325131549692,0.5438820128955755,0.17723263914622397
GA,Chatham,0.14364048075248215,0.05009928583870406,0.07790628810311792,0.015634906810660164,0.8563595192475179,0.16102421180978924,0.5399930325727226,0.1553422748650061
GA,Chattooga,0.21200282615020158,0.07551639582727235,0.11188229915631104,0.02460413116661818,0.7879971738497984,0.1509496695897926,0.4406716262831969,0.19637587797680894
GA,Cherokee,0.071303161078529,0.023580834347681753,0.04140016967282653,0.00632215705802073,0.928696838921471,0.20329386595846705,0.5763343292390543,0.14906864372394968
GA,Clarke,0.20689891353669917,0.036634960317120574,0.15659112507598394,0.01367282814359466,0.7931010864633008,0.1442453403652366,0.5340536468009691,0.11480209929709506
