"GEO_ID","NAME","B25048_001E","B25048_001M","B25048_002E","B25048_002M","B25048_003E","B25048_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Complete plumbing facilities","Margin of Error!!Total:!!Complete plumbing facilities","Estimate!!Total:!!Lacking complete plumbing facilities","Margin of Error!!Total:!!Lacking complete plumbing facilities",
"0500000US23019","Penobscot County, Maine","62812","749","62477","733","335","104",
"0500000US23021","Piscataquis County, Maine","7176","257","7087","254","89","32",
"0500000US23023","Sagadahoc County, Maine","15879","331","15817","327","62","43",
"0500000US23025","Somerset County, Maine","21596","348","21417","358","179","84",
"0500000US23027","Waldo County, Maine","17213","324","17065","330","148","49",
"0500000US23029","Washington County, Maine","13258","269","13101","281","157","63",
"0500000US23031","York County, Maine","87914","873","87584","838","330","149",
"0500000US24001","Allegany County, Maryland","27563","534","27473","537","90","74",
"0500000US24003","Anne Arundel County, Maryland","218682","1219","218098","1275","584","246",
"0500000US24005","Baltimore County, Maryland","326932","1489","326169","1503","763","233",
"0500000US24009","Calvert County, Maryland","32751","457","32570","468","181","113",
"0500000US24011","Caroline County, Maryland","11963","229","11902","235","61","45",
"0500000US24013","Carroll County, Maryland","62907","499","62811","504","96","70",
"0500000US24015","Cecil County, Maryland","38672","515","38598","518","74","47",
"0500000US24017","Charles County, Maryland","58138","568","57824","580","314","120",
"0500000US24019","Dorchester County, Maryland","13123","317","13052","324","71","61",
"0500000US24021","Frederick County, Maryland","97615","585","97370","599","245","95",
"0500000US24023","Garrett County, Maryland","12392","393","12331","394","61","46",
"0500000US24025","Harford County, Maryland","97468","647","97184","665","284","137",
"0500000US24027","Howard County, Maryland","118037","652","117765","680","272","127",
"0500000US24029","Kent County, Maryland","8291","221","8276","222","15","18",
"0500000US24031","Montgomery County, Maryland","383308","1061","381966","1108","1342","355",
"0500000US24033","Prince George's County, Maryland","337366","1287","336218","1289","1148","265",
"0500000US24035","Queen Anne's County, Maryland","18914","269","18887","266","27","29",
"0500000US24037","St. Mary's County, Maryland","40236","682","40027","691","209","122",
"0500000US24039","Somerset County, Maryland","8113","356","8021","356","92","137",
"0500000US24041","Talbot County, Maryland","16251","342","16114","363","137","108",
"0500000US24043","Washington County, Maryland","58630","873","58463","881","167","105",
"0500000US24045","Wicomico County, Maryland","39452","614","39362","614","90","77",
"0500000US24047","Worcester County, Maryland","22573","649","22539","648","34","30",
"0500000US24510","Baltimore city, Maryland","244893","1599","243961","1602","932","217",
"0500000US25001","Barnstable County, Massachusetts","98163","1365","97991","1360","172","82",
"0500000US25003","Berkshire County, Massachusetts","55525","781","55398","782","127","87",
"0500000US25005","Bristol County, Massachusetts","227816","990","226740","1012","1076","264",
"0500000US25007","Dukes County, Massachusetts","6801","468","6794","468","7","7",
"0500000US25009","Essex County, Massachusetts","307959","1047","306339","1136","1620","344",
"0500000US25011","Franklin County, Massachusetts","30792","330","30742","333","50","27",
"0500000US25013","Hampden County, Massachusetts","183309","895","182897","910","412","186",
"0500000US25015","Hampshire County, Massachusetts","60903","669","60754","690","149","93",
"0500000US25017","Middlesex County, Massachusetts","624335","1904","622360","1945","1975","376",
"0500000US25019","Nantucket County, Massachusetts","4031","280","4020","277","11","15",
"0500000US25021","Norfolk County, Massachusetts","276744","928","276004","975","740","201",
"0500000US25023","Plymouth County, Massachusetts","196307","1142","195709","1149","598","257",
"0500000US25025","Suffolk County, Massachusetts","315192","1720","314207","1738","985","298",
"0500000US25027","Worcester County, Massachusetts","326571","1393","325677","1399","894","224",
"0500000US26001","Alcona County, Michigan","4795","145","4786","146","9","10",
"0500000US26003","Alger County, Michigan","3060","178","3029","173","31","30",
"0500000US26005","Allegan County, Michigan","44240","473","44178","471","62","39",
"0500000US26007","Alpena County, Michigan","12584","285","12553","287","31","31",
"0500000US26009","Antrim County, Michigan","10108","249","10049","246","59","30",
"0500000US26011","Arenac County, Michigan","6292","184","6283","184","9","7",
"0500000US26013","Baraga County, Michigan","3164","157","3143","156","21","12",
"0500000US26015","Barry County, Michigan","24115","404","24109","404","6","7",
"0500000US26017","Bay County, Michigan","45007","443","44767","489","240","145",
"0500000US26019","Benzie County, Michigan","6817","249","6803","251","14","10",
"0500000US26021","Berrien County, Michigan","63403","668","63202","680","201","103",
"0500000US26023","Branch County, Michigan","16625","350","16354","365","271","84",
"0500000US26025","Calhoun County, Michigan","53197","672","53030","662","167","136",
"0500000US26027","Cass County, Michigan","20704","353","20616","343","88","50",
"0500000US26029","Charlevoix County, Michigan","11769","261","11695","261","74","76",
"0500000US26031","Cheboygan County, Michigan","10671","286","10655","285","16","10",
"0500000US26033","Chippewa County, Michigan","13757","318","13707","317","50","30",
"0500000US26035","Clare County, Michigan","11686","351","11595","342","91","47",
"0500000US26037","Clinton County, Michigan","30835","278","30782","281","53","34",
"0500000US26039","Crawford County, Michigan","5705","220","5611","230","94","115",
"0500000US26041","Delta County, Michigan","15695","331","15648","334","47","31",
"0500000US26043","Dickinson County, Michigan","11394","292","11378","293","16","13",
"0500000US26045","Eaton County, Michigan","44895","369","44871","368","24","18",
"0500000US26047","Emmet County, Michigan","14280","361","14229","362","51","39",
"0500000US26049","Genesee County, Michigan","164905","895","164290","918","615","185",
"0500000US26051","Gladwin County, Michigan","10714","279","10573","282","141","42",
"0500000US26053","Gogebic County, Michigan","6770","265","6766","265","4","4",
"0500000US26055","Grand Traverse County, Michigan","38511","604","38449","597","62","70",
"0500000US26057","Gratiot County, Michigan","14859","290","14824","294","35","19",
"0500000US26059","Hillsdale County, Michigan","17683","315","17456","313","227","72",
"0500000US26061","Houghton County, Michigan","13884","281","13795","282","89","39",
"0500000US26063","Huron County, Michigan","13474","232","13461","233","13","11",
"0500000US26065","Ingham County, Michigan","114732","860","114550","890","182","111",
"0500000US26067","Ionia County, Michigan","22782","398","22737","389","45","36",
"0500000US26069","Iosco County, Michigan","11402","329","11390","329","12","8",
"0500000US26071","Iron County, Michigan","5087","186","5059","187","28","17",
"0500000US26073","Isabella County, Michigan","24582","455","24452","463","130","61",
"0500000US26075","Jackson County, Michigan","61833","712","61593","729","240","162",
"0500000US26077","Kalamazoo County, Michigan","105299","912","105057","903","242","120",
"0500000US26079","Kalkaska County, Michigan","7001","212","6949","220","52","64",
"0500000US26081","Kent County, Michigan","249821","1005","249066","1005","755","198",
"0500000US26083","Keweenaw County, Michigan","1039","66","1038","66","1","2",
"0500000US26085","Lake County, Michigan","4349","168","4317","160","32","20",
"0500000US26087","Lapeer County, Michigan","33977","426","33926","428","51","35",
"0500000US26089","Leelanau County, Michigan","9108","310","9107","310","1","3",
"0500000US26091","Lenawee County, Michigan","38667","513","38580","516","87","68",
"0500000US26093","Livingston County, Michigan","73924","481","73740","482","184","99",
"0500000US26095","Luce County, Michigan","2128","165","2128","165","0","15",
"0500000US26097","Mackinac County, Michigan","5063","199","4993","202","70","33",
"0500000US26099","Macomb County, Michigan","351715","1005","351010","1038","705","261",
"0500000US26101","Manistee County, Michigan","9681","320","9656","318","25","14",
"0500000US26103","Marquette County, Michigan","26709","454","26601","455","108","49",
"0500000US26105","Mason County, Michigan","12135","314","12119","316","16","10",
"0500000US26107","Mecosta County, Michigan","15800","310","15688","307","112","47",
"0500000US26109","Menominee County, Michigan","9726","266","9697","260","29","31",
"0500000US26111","Midland County, Michigan","34090","418","33990","418","100","85",
"0500000US26113","Missaukee County, Michigan","5845","192","5799","193","46","27",
"0500000US26115","Monroe County, Michigan","61523","533","61252","551","271","144",
"0500000US26117","Montcalm County, Michigan","23686","339","23558","346","128","80",
"0500000US26119","Montmorency County, Michigan","4305","201","4292","203","13","12",
"0500000US26121","Muskegon County, Michigan","66122","684","65913","669","209","76",
"0500000US26123","Newaygo County, Michigan","18892","321","18797","317","95","42",
"0500000US26125","Oakland County, Michigan","520393","1674","519463","1687","930","203",
"0500000US26127","Oceana County, Michigan","9789","266","9752","267","37","25",
"0500000US26129","Ogemaw County, Michigan","8999","267","8973","264","26","18",
"0500000US26131","Ontonagon County, Michigan","2710","91","2686","91","24","16",
"0500000US26133","Osceola County, Michigan","8675","226","8632","228","43","26",
"0500000US26135","Oscoda County, Michigan","3292","163","3248","160","44","27",
"0500000US26137","Otsego County, Michigan","10452","367","10437","368","15","17",
"0500000US26139","Ottawa County, Michigan","107218","610","107073","617","145","89",
"0500000US26141","Presque Isle County, Michigan","5844","166","5832","166","12","12",
"0500000US26143","Roscommon County, Michigan","11014","396","11009","396","5","8",
"0500000US26145","Saginaw County, Michigan","77995","594","77867","590","128","69",
"0500000US26147","St. Clair County, Michigan","65362","585","65164","600","198","81",
"0500000US26149","St. Joseph County, Michigan","23670","404","23601","407","69","42",
"0500000US26151","Sanilac County, Michigan","17086","250","16948","243","138","46",
"0500000US26153","Schoolcraft County, Michigan","3607","137","3586","138","21","15",
"0500000US26155","Shiawassee County, Michigan","27704","326","27632","325","72","58",
"0500000US26157","Tuscola County, Michigan","21328","315","21259","316","69","40",
"0500000US26159","Van Buren County, Michigan","29148","568","29026","561","122","66",
"0500000US26161","Washtenaw County, Michigan","147185","861","146929","888","256","118",
"0500000US26163","Wayne County, Michigan","685635","2375","682377","2369","3258","410",
"0500000US26165","Wexford County, Michigan","13002","247","12927","249","75","35",
"0500000US27001","Aitkin County, Minnesota","6595","177","6501","173","94","31",
"0500000US27003","Anoka County, Minnesota","132559","550","132282","555","277","111",
"0500000US27005","Becker County, Minnesota","13780","249","13703","248","77","29",
"0500000US27007","Beltrami County, Minnesota","17555","261","17478","267","77","37",
"0500000US27009","Benton County, Minnesota","16351","301","16260","314","91","69",
"0500000US27011","Big Stone County, Minnesota","2276","83","2276","83","0","13",
"0500000US27013","Blue Earth County, Minnesota","26630","417","26533","414","97","67",
"0500000US27015","Brown County, Minnesota","10773","252","10736","255","37","33",
"0500000US27017","Carlton County, Minnesota","13587","372","13510","369","77","32",
"0500000US27019","Carver County, Minnesota","38213","323","38152","319","61","46",
"0500000US27021","Cass County, Minnesota","12431","244","12303","240","128","35",
"0500000US27023","Chippewa County, Minnesota","5240","126","5225","121","15","13",
"0500000US27025","Chisago County, Minnesota","20565","268","20487","257","78","64",
"0500000US27027","Clay County, Minnesota","24998","356","24971","356","27","23",
"0500000US27029","Clearwater County, Minnesota","3215","98","3151","101","64","35",
"0500000US27031","Cook County, Minnesota","2499","166","2430","165","69","32",
"0500000US27033","Cottonwood County, Minnesota","4666","127","4642","132","24","27",
"0500000US27035","Crow Wing County, Minnesota","27539","412","27438","434","101","85",
"0500000US27037","Dakota County, Minnesota","166790","601","166491","615","299","161",
"0500000US27039","Dodge County, Minnesota","7722","152","7694","149","28","18",
"0500000US27041","Douglas County, Minnesota","17030","284","16897","299","133","94",
"0500000US27043","Faribault County, Minnesota","5979","163","5953","167","26","17",
"0500000US27045","Fillmore County, Minnesota","8414","149","8278","157","136","38",
"0500000US27047","Freeborn County, Minnesota","12844","225","12824","225","20","8",
"0500000US27049","Goodhue County, Minnesota","19580","239","19563","240","17","12",
"0500000US27051","Grant County, Minnesota","2512","83","2512","83","0","13",
"0500000US27053","Hennepin County, Minnesota","523528","1640","521975","1654","1553","354",
"0500000US27055","Houston County, Minnesota","8104","135","8006","149","98","66",
"0500000US27057","Hubbard County, Minnesota","8622","202","8536","204","86","37",
"0500000US27059","Isanti County, Minnesota","15298","193","15252","195","46","33",
"0500000US27061","Itasca County, Minnesota","18210","353","17999","351","211","65",
